id,conditionId,slug,url,embedSrc,question,category,eventId,why,volume,volume24h,momentumDelta24h,momentumPct24h,endDateISO,timeToResolveDays,outcomeCount,avgSpread,underround,binaryMidYes,near50Flag,bestQuotesJSON,bucket,rank
4187802,0x3d96fd4fab2f12358ebe188943df122b6b1b9af0d25e841863509e66a63a5106,lol-kt-dk-2026-09-04-game2,https://polymarket.com/event/lol-kt-dk-2026-09-04-game2,https://embed.polymarket.com/market.html?market=lol-kt-dk-2026-09-04-game2&features=volume&theme=light,LoL: KT Rolster vs Dplus KIA - Game 2 Winner,esports,,"24h $940,783 • TTR 0.0d",1663467.7983570003,940783.49,-0.4995,-99.9,2026-09-04T12:00:00+00:00,0.043,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,1
4187805,0xe8c0801e4e986f92c577fc8477244a8a05a2df4ffecea4ff84c1158f342acb72,lol-kt-dk-2026-09-04-game3,https://polymarket.com/event/lol-kt-dk-2026-09-04-game3,https://embed.polymarket.com/market.html?market=lol-kt-dk-2026-09-04-game3&features=volume&theme=light,LoL: KT Rolster vs Dplus KIA - Game 3 Winner,esports,,"24h $920,019 • TTR 0.1d",920019.6612849999,920019.66,-0.4995,-99.9,2026-09-04T13:00:00+00:00,0.084,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,2
4187810,0x13afbe6895545f5fa6108b7bf4e0feea5206a218ae4af902bf0af8e2b890bc1c,lol-kt-dk-2026-09-04,https://polymarket.com/event/lol-kt-dk-2026-09-04,https://embed.polymarket.com/market.html?market=lol-kt-dk-2026-09-04&features=volume&theme=light,LoL: KT Rolster vs Dplus KIA (BO5) - LCK Playoffs,esports,,"24h $1,976,149 • spread 0.010 • TTR 0.1d",1976149.8424789982,1976149.84,-0.14,-37.3333,2026-09-04T14:00:00+00:00,0.126,1,0.01,-0.79,0.205,0,"[{""name"": ""Top"", ""bestBid"": 0.2, ""bestAsk"": 0.21}]",HOT,3
2252244,0xa3b36b2d6104d34af4e6c6215fc818e43352e78a748fbfb0b85e3a35f71dec9a,will-there-be-no-change-in-fed-interest-rates-after-the-september-2026-meeting-615,https://polymarket.com/event/will-there-be-no-change-in-fed-interest-rates-after-the-september-2026-meeting-615,https://embed.polymarket.com/market.html?market=will-there-be-no-change-in-fed-interest-rates-after-the-september-2026-meeting-615&features=volume&theme=light,Will there be no change in Fed interest rates after the September 2026 meeting?,fomc,,"24h $1,841,762 • spread 0.010 • TTR 11.5d • ~50% mid",21713503.406341042,1841762.61,0.08,15.8416,2026-09-16T00:00:00+00:00,11.543,1,0.01,-0.41,0.585,1,"[{""name"": ""Top"", ""bestBid"": 0.58, ""bestAsk"": 0.59}]",HOT,4
2252245,0x876506d8b2bd7a0d3fa4fe18c024eee6e1dd81ee24c26795dadd6cfe4a7b5d0d,will-the-fed-increase-interest-rates-by-25-bps-after-the-september-2026-meeting-649,https://polymarket.com/event/will-the-fed-increase-interest-rates-by-25-bps-after-the-september-2026-meeting-649,https://embed.polymarket.com/market.html?market=will-the-fed-increase-interest-rates-by-25-bps-after-the-september-2026-meeting-649&features=volume&theme=light,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,fomc,,"24h $967,530 • spread 0.010 • TTR 11.5d • ~50% mid",17695261.486096986,967530.66,-0.08,-16.4948,2026-09-16T00:00:00+00:00,11.543,1,0.01,-0.59,0.405,1,"[{""name"": ""Top"", ""bestBid"": 0.4, ""bestAsk"": 0.41}]",HOT,5
601824,0xa59bb6bb91e5c1e4d533864520fbd3bb75d6d0ebb813b4cd8a8b88479bfa8966,will-carlos-roberto-massa-jnior-win-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-carlos-roberto-massa-jnior-win-the-2026-brazilian-presidential-election,https://embed.polymarket.com/market.html?market=will-carlos-roberto-massa-jnior-win-the-2026-brazilian-presidential-election&features=volume&theme=light,Will Carlos Roberto Massa Júnior win the 2026 Brazilian presidential election?,politics,,TTR 29.5d,10429588.136619,,0.0,0.0,2026-10-04T00:00:00+00:00,29.543,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,6
601831,0x70f1a7d2cd490b640676d5e31470bcbe16fef40087de1af8b6f6e44e299b5784,will-eduardo-leite-win-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-eduardo-leite-win-the-2026-brazilian-presidential-election,https://embed.polymarket.com/market.html?market=will-eduardo-leite-win-the-2026-brazilian-presidential-election&features=volume&theme=light,Will Eduardo Leite win the 2026 Brazilian presidential election?,politics,,TTR 29.5d,7984805.319927001,,0.0,0.0,2026-10-04T00:00:00+00:00,29.543,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,7
1088472,0xcf4cf0cf9882b50018054826d561f688e319e6e51de956437fa6dbf642696a40,will-carlos-alcaraz-win-the-2026-mens-us-open,https://polymarket.com/event/will-carlos-alcaraz-win-the-2026-mens-us-open,https://embed.polymarket.com/market.html?market=will-carlos-alcaraz-win-the-2026-mens-us-open&features=volume&theme=light,Will Carlos Alcaraz win the 2026 Men's US Open?,us-open,,"24h $145,750 • spread 0.020 • TTR 8.5d • ~50% mid",1574768.2592479975,145750.83,0.035,8.8608,2026-09-13T00:00:00+00:00,8.543,1,0.02,-0.56,0.43,1,"[{""name"": ""Top"", ""bestBid"": 0.42, ""bestAsk"": 0.44}]",HOT,8
601834,0x919c9bc428d2d19400437852066582b11bb7b00ad78529a0069cde76766b9faf,will-helder-barbalho-win-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-helder-barbalho-win-the-2026-brazilian-presidential-election,https://embed.polymarket.com/market.html?market=will-helder-barbalho-win-the-2026-brazilian-presidential-election&features=volume&theme=light,Will Helder Barbalho win the 2026 Brazilian presidential election?,politics,,TTR 29.5d,2388866.4568820004,,0.0,0.0,2026-10-04T00:00:00+00:00,29.543,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,9
898420,0xa2b7d292821eafb97059947b9d834512deda11b7866e0f7b299bcb035071d626,will-oliver-bearman-be-the-2026-f1-drivers-champion,https://polymarket.com/event/will-oliver-bearman-be-the-2026-f1-drivers-champion,https://embed.polymarket.com/market.html?market=will-oliver-bearman-be-the-2026-f1-drivers-champion&features=volume&theme=light,Will Oliver Bearman be the 2026 F1 Drivers' Champion?,sports,,TTR 92.5d,12897790.146556003,,0.0,0.0,2026-12-06T00:00:00+00:00,92.543,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,10
